Symbol Name, Symbol Address, Function Size, Matched
requestAppearPowerStar__15PowerStarHolderFiPCQ29JGeometry8TVec3_f_b,802E1B60,9C,false
appearPowerStarWithoutDemo__15PowerStarHolderFi,802E1C00,50,false
getAppearedPowerStar__15PowerStarHolderCFi,802E1C50,4C,false
findPowerStarRequestInfo__15PowerStarHolderCFi,802E1CA0,40,false
registerPowerStar__2MRFP9PowerStari,802E1CE0,44,false
isEndPowerStarAppearDemo__17PowerStarFunctionFi,802E1D30,38,false
findPowerStar__17PowerStarFunctionFi,802E1D70,38,false
__dt__15PowerStarHolderFv,802E1DB0,58,false
__ct__17PressureMessengerFP14MsgSharedGroupPCc,802E1E10,60,false
init__17PressureMessengerFRC12JMapInfoIter,802E1E70,6C,false
exeSync__17PressureMessengerFv,802E1EE0,74,false
__ct__12PressureBaseFPCc,802E1F60,84,false
init__12PressureBaseFRC12JMapInfoIter,802E1FF0,3D8,false
Functor_12PressureBase___2MRFP12PressureBaseM12PressureBaseFPCvPv_v_Q22MR51FunctorV0M_P12PressureBase_M12PressureBaseFPCvPv_v_,802E23D0,40,false
initAfterPlacement__12PressureBaseFv,802E2410,90,false
calcAndSetBaseMtx__12PressureBaseFv,802E24A0,64,false
control__12PressureBaseFv,802E2510,54,false
movement__12PressureBaseFv,802E2570,40,false
exeBound__12PressureBaseFv,802E25B0,11C,false
exeRelax__12PressureBaseFv,802E26D0,40,false
exeFirstWait__12PressureBaseFv,802E2710,48,false
exeWait__12PressureBaseFv,802E2760,B0,false
exePrepareToShot__12PressureBaseFv,802E2810,64,false
exeShot__12PressureBaseFv,802E2880,108,false
attackSensor__12PressureBaseFP9HitSensorP9HitSensor,802E2990,70,false
receiveMsgPlayerAttack__12PressureBaseFUlP9HitSensorP9HitSensor,802E2A00,8,false
receiveOtherMsg__12PressureBaseFUlP9HitSensorP9HitSensor,802E2A10,8C,false
startWait__12PressureBaseFv,802E2AA0,44,false
startRelax__12PressureBaseFv,802E2AF0,8C,false
initBullet__12PressureBaseFRC12JMapInfoIter,802E2B80,4,false
shotBullet__12PressureBaseFf,802E2B90,8,false
calcJointCannonV__12PressureBaseFPQ29JGeometry64TPosition3_Q29JGeometry38TMatrix34_Q29JGeometry13SMatrix34C_f___RC19JointControllerInfo,802E2BA0,1C4,false
isShotTypeOnGravity__12PressureBaseCFv,802E2D70,10,false
isShotTypeFollow__12PressureBaseCFv,802E2D80,14,false
__dt__37JointControlDelegator_12PressureBase_Fv,802E2DA0,40,false
calcJointMatrix__37JointControlDelegator_12PressureBase_FPQ29JGeometry64TPosition3_Q29JGeometry38TMatrix34_Q29JGeometry13SMatrix34C_f___RC19JointControllerInfo,802E2DE0,68,false
calcJointMatrixAfterChild__37JointControlDelegator_12PressureBase_FPQ29JGeometry64TPosition3_Q29JGeometry38TMatrix34_Q29JGeometry13SMatrix34C_f___RC19JointControllerInfo,802E2E50,68,false
__cl__Q22MR51FunctorV0M_P12PressureBase_M12PressureBaseFPCvPv_v_CFv,802E2EC0,30,false
clone__Q22MR51FunctorV0M_P12PressureBase_M12PressureBaseFPCvPv_v_CFP7JKRHeap,802E2EF0,68,false
__dt__17PressureMessengerFv,802E2F60,5C,false
__sinit__PressureBase_cpp,802E2FC0,6C,false
__ct__Q220NrvPressureMessenger24PressureMessengerNrvSyncFv,802E3030,10,false
__ct__Q215NrvPressureBase25PressureBaseNrvRelaxStartFv,802E3040,10,false
__ct__Q215NrvPressureBase24PressureBaseNrvWaitStartFv,802E3050,10,false
__ct__Q215NrvPressureBase20PressureBaseNrvRelaxFv,802E3060,10,false
__ct__Q215NrvPressureBase23PressureBaseNrvSyncWaitFv,802E3070,10,false
__ct__Q215NrvPressureBase24PressureBaseNrvFirstWaitFv,802E3080,10,false
sub_802E3090,802E3090,10,false
__ct__Q215NrvPressureBase19PressureBaseNrvWaitFv,802E30A0,10,false
__ct__Q215NrvPressureBase28PressureBaseNrvPrepareToShotFv,802E30B0,10,false
__ct__Q215NrvPressureBase19PressureBaseNrvShotFv,802E30C0,10,false
execute__Q215NrvPressureBase19PressureBaseNrvShotCFP5Spine,802E30D0,8,false
execute__Q215NrvPressureBase28PressureBaseNrvPrepareToShotCFP5Spine,802E30E0,8,false
execute__Q215NrvPressureBase19PressureBaseNrvWaitCFP5Spine,802E30F0,8,false
sub_802E3100,802E3100,44,false
execute__Q215NrvPressureBase24PressureBaseNrvFirstWaitCFP5Spine,802E3150,8,false
execute__Q215NrvPressureBase23PressureBaseNrvSyncWaitCFP5Spine,802E3160,4,false
execute__Q215NrvPressureBase20PressureBaseNrvRelaxCFP5Spine,802E3170,8,false
execute__Q215NrvPressureBase24PressureBaseNrvWaitStartCFP5Spine,802E3180,8,false
execute__Q215NrvPressureBase25PressureBaseNrvRelaxStartCFP5Spine,802E3190,8,false
execute__Q220NrvPressureMessenger24PressureMessengerNrvSyncCFP5Spine,802E31A0,8,false
sub_802E31B0,802E31B0,1C,false
exeWait__10PullTargetFv,802E31D0,4C,false
exePull__10PullTargetFv,802E3220,BC,false
__ct__10PullTargetFv,802E32E0,100,false
sub_802E33E0,802E33E0,AC,false
control__10PullTargetFv,802E3490,48,false
receiveOtherMsg__10PullTargetFUlP9HitSensorP9HitSensor,802E34E0,68,false
__dt__10PullTargetFv,802E3550,58,false
__ct__16PullTargetBridgeFPCc,802E35B0,5C,false
init__16PullTargetBridgeFRC12JMapInfoIter,802E3610,13C,false
exePull__16PullTargetBridgeFv,802E3750,7C,false
control__16PullTargetBridgeFv,802E37D0,B4,false
receiveOtherMsg__16PullTargetBridgeFUlP9HitSensorP9HitSensor,802E3890,DC,false
tryPull__16PullTargetBridgeFv,802E3970,EC,false
__dt__16PullTargetBridgeFv,802E3A60,5C,false
__sinit__PullTargetBridge_cpp,802E3AC0,34,false
__ct__Q219NrvPullTargetBridge23PullTargetBridgeNrvWaitFv,802E3B00,10,false
__ct__Q219NrvPullTargetBridge23PullTargetBridgeNrvPullFv,802E3B10,10,false
__ct__Q219NrvPullTargetBridge23PullTargetBridgeNrvFallFv,802E3B20,10,false
execute__Q219NrvPullTargetBridge23PullTargetBridgeNrvFallCFP5Spine,802E3B30,48,false
execute__Q219NrvPullTargetBridge23PullTargetBridgeNrvPullCFP5Spine,802E3B80,8,false
execute__Q219NrvPullTargetBridge23PullTargetBridgeNrvWaitCFP5Spine,802E3B90,48,false
__ct__16PullTargetDrawerFPCc,802E3BE0,8C,false
init__16PullTargetDrawerFRC12JMapInfoIter,802E3C70,238,false
sub_802E3EB0,802E3EB0,58,false
sub_802E3F10,802E3F10,A4,false
sub_802E3FC0,802E3FC0,188,false
sub_802E4150,802E4150,120,false
sub_802E4270,802E4270,170,false
sub_802E43E0,802E43E0,A4,false
receiveOtherMsg__16PullTargetDrawerFUlP9HitSensorP9HitSensor,802E4490,C0,false
calcAndSetBaseMtx__16PullTargetDrawerFv,802E4550,34,false
sub_802E4590,802E4590,A0,false
sub_802E4630,802E4630,100,false
sub_802E4730,802E4730,C4,false
sub_802E4800,802E4800,140,false
sub_802E4940,802E4940,D8,false
sub_802E4A20,802E4A20,EC,false
__dt__41JointControlDelegator_16PullTargetDrawer_Fv,802E4B10,40,false
calcJointMatrix__41JointControlDelegator_16PullTargetDrawer_FPQ29JGeometry64TPosition3_Q29JGeometry38TMatrix34_Q29JGeometry13SMatrix34C_f___RC19JointControllerInfo,802E4B50,68,false
calcJointMatrixAfterChild__41JointControlDelegator_16PullTargetDrawer_FPQ29JGeometry64TPosition3_Q29JGeometry38TMatrix34_Q29JGeometry13SMatrix34C_f___RC19JointControllerInfo,802E4BC0,68,false
__dt__16PullTargetDrawerFv,802E4C30,5C,false
__sinit__PullTargetDrawer_cpp,802E4C90,44,false
sub_802E4CE0,802E4CE0,10,false
sub_802E4CF0,802E4CF0,10,false
sub_802E4D00,802E4D00,10,false
sub_802E4D10,802E4D10,10,false
sub_802E4D20,802E4D20,10,false
sub_802E4D30,802E4D30,8,false
sub_802E4D40,802E4D40,8,false
execute__Q217NrvSphereSelector27SphereSelectorNrvSelectWaitCFP5Spine_2,802E4D50,8,false
execute__Q225_unnamed_TrampleStar_cpp_28TrampleStarNrvBindingCaptureCFP5Spine_5,802E4D60,8,false
sub_802E4D70,802E4D70,8,false
__ct__8PunchBoxFPCc,802E4D80,3C,false
init__8PunchBoxFRC12JMapInfoIter,802E4DC0,178,false
initAfterPlacement__8PunchBoxFv,802E4F40,4C,false
attackSensor__8PunchBoxFP9HitSensorP9HitSensor,802E4F90,CC,false
control__8PunchBoxFv,802E5060,30,false
calcAndSetBaseMtx__8PunchBoxFv,802E5090,54,false
exeWait__8PunchBoxFv,802E50F0,74,false
exeHit__8PunchBoxFv,802E5170,BC,false
makeActorAppeared__8PunchBoxFv,802E5230,40,false
makeActorDead__8PunchBoxFv,802E5270,4,false
kill__8PunchBoxFv,802E5280,64,false
doHit__8PunchBoxFP9HitSensorP9HitSensor,802E52F0,D8,false
receiveMsgPlayerAttack__8PunchBoxFUlP9HitSensorP9HitSensor,802E53D0,150,false
receiveMsgEnemyAttack__8PunchBoxFUlP9HitSensorP9HitSensor,802E5520,40,false
receiveOtherMsg__8PunchBoxFUlP9HitSensorP9HitSensor,802E5560,44,false
__cl__Q22MR41FunctorV0M_P8PunchBox_M8PunchBoxFPCvPv_v_CFv,802E55B0,30,false
clone__Q22MR41FunctorV0M_P8PunchBox_M8PunchBoxFPCvPv_v_CFP7JKRHeap,802E55E0,68,false
__dt__8PunchBoxFv,802E5650,5C,false
__sinit__PunchBox_cpp,802E56B0,34,false
__ct__Q211NrvPunchBox15PunchBoxNrvWaitFv,802E56F0,10,false
__ct__Q211NrvPunchBox14PunchBoxNrvHitFv,802E5700,10,false
__ct__Q211NrvPunchBox17PunchBoxNrvHiddenFv,802E5710,10,false
execute__Q211NrvPunchBox17PunchBoxNrvHiddenCFP5Spine,802E5720,4,false
execute__Q211NrvPunchBox14PunchBoxNrvHitCFP5Spine,802E5730,8,false
execute__Q211NrvPunchBox15PunchBoxNrvWaitCFP5Spine,802E5740,8,false
__ct__14PunchingKinokoFPCc,802E5750,94,false
init__14PunchingKinokoFRC12JMapInfoIter,802E57F0,264,false
sub_802E5A60,802E5A60,BC,false
makeActorAppeared__14PunchingKinokoFv,802E5B20,40,false
kill__14PunchingKinokoFv,802E5B60,4,false
makeActorDead__14PunchingKinokoFv,802E5B70,40,false
control__14PunchingKinokoFv,802E5BB0,80,false
calcAndSetBaseMtx__14PunchingKinokoFv,802E5C30,64,false
attackSensor__14PunchingKinokoFP9HitSensorP9HitSensor,802E5CA0,2E8,false
receiveMsgPlayerAttack__14PunchingKinokoFUlP9HitSensorP9HitSensor,802E5F90,1D8,false
receiveMsgEnemyAttack__14PunchingKinokoFUlP9HitSensorP9HitSensor,802E6170,B4,false
receiveMsgPush__14PunchingKinokoFP9HitSensorP9HitSensor,802E6230,FC,false
sub_802E6330,802E6330,FC,false
receiveOtherMsg__14PunchingKinokoFUlP9HitSensorP9HitSensor,802E6430,70,false
sub_802E64A0,802E64A0,D4,false
sub_802E6580,802E6580,88,false
sub_802E6610,802E6610,54,false
sub_802E6670,802E6670,6C,false
sub_802E66E0,802E66E0,6C,false
sub_802E6750,802E6750,C4,false
sub_802E6820,802E6820,80,false
sub_802E68A0,802E68A0,B4,false
exeWait__14PunchingKinokoFv,802E6960,A0,false
exeSwing__14PunchingKinokoFv,802E6A00,140,false
exePunched__14PunchingKinokoFv,802E6B40,A8,false
exePunchedBrake__14PunchingKinokoFv,802E6BF0,C8,false
exeHitted__14PunchingKinokoFv,802E6CC0,84,false
exeCrushed__14PunchingKinokoFv,802E6D50,108,false
exeCrushedEnd__14PunchingKinokoFv,802E6E60,B0,false
sub_802E6F10,802E6F10,A8,false
addVelocityKeepHeight__14PunchingKinokoFv,802E6FC0,60,false
sub_802E7020,802E7020,6C,false
sub_802E7090,802E7090,8,false
sub_802E70A0,802E70A0,6C,false
sub_802E7110,802E7110,6C,false
sub_802E7180,802E7180,58,false
sub_802E71E0,802E71E0,8,false
sub_802E71F0,802E71F0,94,false
sub_802E7290,802E7290,80,false
__dt__39JointControlDelegator_14PunchingKinoko_Fv,802E7310,40,false
calcJointMatrix__39JointControlDelegator_14PunchingKinoko_FPQ29JGeometry64TPosition3_Q29JGeometry38TMatrix34_Q29JGeometry13SMatrix34C_f___RC19JointControllerInfo,802E7350,68,false
calcJointMatrixAfterChild__39JointControlDelegator_14PunchingKinoko_FPQ29JGeometry64TPosition3_Q29JGeometry38TMatrix34_Q29JGeometry13SMatrix34C_f___RC19JointControllerInfo,802E73C0,68,false
__cl__Q22MR55FunctorV0M_P14PunchingKinoko_M14PunchingKinokoFPCvPv_v_CFv,802E7430,30,false
clone__Q22MR55FunctorV0M_P14PunchingKinoko_M14PunchingKinokoFPCvPv_v_CFP7JKRHeap,802E7460,68,false
__dt__14PunchingKinokoFv,802E74D0,5C,false
__sinit__PunchingKinoko_cpp,802E7530,74,false
sub_802E75B0,802E75B0,10,false
sub_802E75C0,802E75C0,10,false
sub_802E75D0,802E75D0,10,false
sub_802E75E0,802E75E0,10,false
sub_802E75F0,802E75F0,10,false
sub_802E7600,802E7600,10,false
sub_802E7610,802E7610,10,false
sub_802E7620,802E7620,10,false
sub_802E7630,802E7630,10,false
sub_802E7640,802E7640,10,false
sub_802E7650,802E7650,10,false
execute__Q217NrvPunchingKinoko27PunchingKinokoNrvCrushedEndCFP5Spine,802E7660,8,false
execute__Q217NrvPunchingKinoko24PunchingKinokoNrvCrushedCFP5Spine,802E7670,8,false
sub_802E7680,802E7680,3C,false
execute__Q217NrvPunchingKinoko23PunchingKinokoNrvHittedCFP5Spine,802E76C0,8,false
execute__Q217NrvPunchingKinoko29PunchingKinokoNrvPunchedBrakeCFP5Spine,802E76D0,8,false
execute__Q217NrvPunchingKinoko24PunchingKinokoNrvPunchedCFP5Spine,802E76E0,8,false
execute__Q217NrvPunchingKinoko22PunchingKinokoNrvSwingCFP5Spine,802E76F0,8,false
execute__Q217NrvPunchingKinoko21PunchingKinokoNrvWaitCFP5Spine,802E7700,8,false
sub_802E7710,802E7710,8,false
sub_802E7720,802E7720,8,false
sub_802E7730,802E7730,8,false
__ct__25PurpleCoinCompleteWatcherFPCc,802E7740,3C,false
init__25PurpleCoinCompleteWatcherFRC12JMapInfoIter,802E7780,70,false
exeWait__25PurpleCoinCompleteWatcherFv,802E77F0,58,false
__dt__25PurpleCoinCompleteWatcherFv,802E7850,5C,false
__sinit__PurpleCoinCompleteWatcher_cpp,802E78B0,2C,false
__ct__Q228NrvPurpleCoinCompleteWatcher32PurpleCoinCompleteWatcherNrvWaitFv,802E78E0,10,false
__ct__Q228NrvPurpleCoinCompleteWatcher36PurpleCoinCompleteWatcherNrvCompleteFv,802E78F0,10,false
execute__Q228NrvPurpleCoinCompleteWatcher36PurpleCoinCompleteWatcherNrvCompleteCFP5Spine,802E7900,4,false
execute__Q228NrvPurpleCoinCompleteWatcher32PurpleCoinCompleteWatcherNrvWaitCFP5Spine,802E7910,8,false
__ct__16PurpleCoinHolderFv,802E7920,60,false
initAfterPlacement__16PurpleCoinHolderFv,802E7980,4,false
createPurpleCoinHolder__2MRFv,802E7990,8,false
addToPurpleCoinHolder__2MRFPC7NameObjP4Coin,802E79A0,3C,false
__dt__16PurpleCoinHolderFv,802E79E0,58,false
__ct__12QuestionCoinFPCc,802E7A40,A4,false
init__12QuestionCoinFRC12JMapInfoIter,802E7AF0,250,false
initAfterPlacement__12QuestionCoinFv,802E7D40,2C4,false
makeActorAppeared__12QuestionCoinFv,802E8010,40,false
appear__12QuestionCoinFv,802E8050,7C,false
kill__12QuestionCoinFv,802E80D0,58,false
calcAndSetBaseMtx__12QuestionCoinFv,802E8130,74,false
receiveMsgPlayerAttack__12QuestionCoinFUlP9HitSensorP9HitSensor,802E81B0,8,false
receiveOtherMsg__12QuestionCoinFUlP9HitSensorP9HitSensor,802E81C0,138,false
startClipped__12QuestionCoinFv,802E8300,3C,false
endClipped__12QuestionCoinFv,802E8340,3C,false
initFromJMapInfoArg__12QuestionCoinFRC12JMapInfoIter,802E8380,A0,false
initShadow__12QuestionCoinFv,802E8420,50,false
updateActorMtx__12QuestionCoinFv,802E8470,178,false
exeThrowActor__12QuestionCoinFv,802E85F0,1A8,false
exeCaught__12QuestionCoinFv,802E87A0,8C,false
__cl__Q22MR51FunctorV0M_P12QuestionCoin_M12QuestionCoinFPCvPv_v_CFv,802E8830,30,false
clone__Q22MR51FunctorV0M_P12QuestionCoin_M12QuestionCoinFPCvPv_v_CFP7JKRHeap,802E8860,68,false
__dt__12QuestionCoinFv,802E88D0,5C,false
__sinit__QuestionCoin_cpp,802E8930,3C,false
__ct__Q215NrvQuestionCoin12HostTypeWaitFv,802E8970,10,false
__ct__Q215NrvQuestionCoin18HostTypeThrowActorFv,802E8980,10,false
__ct__Q215NrvQuestionCoin14HostTypeCaughtFv,802E8990,10,false
__ct__Q215NrvQuestionCoin12HostTypeDeadFv,802E89A0,10,false
execute__Q215NrvQuestionCoin12HostTypeDeadCFP5Spine,802E89B0,4,false
execute__Q215NrvQuestionCoin14HostTypeCaughtCFP5Spine,802E89C0,8,false
execute__Q215NrvQuestionCoin18HostTypeThrowActorCFP5Spine,802E89D0,8,false
execute__Q215NrvQuestionCoin12HostTypeWaitCFP5Spine,802E89E0,4,false
__ct__15QuicksandPlanetFPCc,802E89F0,44,false
init__15QuicksandPlanetFRC12JMapInfoIter,802E8A40,E0,false
makeActorAppeared__15QuicksandPlanetFv,802E8B20,3C,false
startClipped__15QuicksandPlanetFv,802E8B60,3C,false
endClipped__15QuicksandPlanetFv,802E8BA0,3C,false
isPlayerMoveable__15QuicksandPlanetFv,802E8BE0,80,false
__dt__15QuicksandPlanetFv,802E8C60,58,false
__sinit__QuicksandPlanet_cpp,802E8CC0,20,false
execute__Q218NrvQuicksandPlanet22QuicksandPlanetNrvMoveCFP5Spine,802E8CE0,54,false
__ct__8RailCoinFPCc,802E8D40,3C,false
initCoinArray__8RailCoinFRC12JMapInfoIter,802E8D80,44,false
placementCoin__8RailCoinFv,802E8DD0,54,false
getCoinName__8RailCoinCFv,802E8E30,20,false
placementNormalRail__8RailCoinFv,802E8E50,FC,false
placementMercatorRail__8RailCoinFv,802E8F50,44,false
createRailCoin__2MRFPCc,802E8FA0,40,false
createRailPurpleCoin__2MRFPCc,802E8FE0,48,false
setPosition__Q222_unnamed_RailCoin_cpp_23RailCoinMercatorDivInfoFlRCQ29JGeometry8TVec3_f_,802E9030,8,false
__dt__8RailCoinFv,802E9040,58,false
__ct__21RailMoveDisappearStepFPCc,802E90A0,4C,false
init__21RailMoveDisappearStepFRC12JMapInfoIter,802E90F0,104,false
sub_802E9200,802E9200,60,false
sub_802E9260,802E9260,58,false
sub_802E92C0,802E92C0,B4,false
__dt__21RailMoveDisappearStepFv,802E9380,58,false
__sinit__RailMoveDisappearStep_cpp,802E93E0,44,false
sub_802E9430,802E9430,10,false
sub_802E9440,802E9440,10,false
sub_802E9450,802E9450,10,false
sub_802E9460,802E9460,10,false
sub_802E9470,802E9470,10,false
sub_802E9490,802E9490,8,false
sub_802E94A0,802E94A0,8,false
sub_802E94B0,802E94B0,8,false
sub_802E94C0,802E94C0,4C,false
__ct__18RailMoveNormalLiftFPCc,802E9510,54,false
init__18RailMoveNormalLiftFRC12JMapInfoIter,802E9570,E4,false
exeMove__18RailMoveNormalLiftFv,802E9660,7C,false
__dt__18RailMoveNormalLiftFv,802E96E0,5C,false
__sinit__RailMoveNormalLift_cpp,802E9740,20,false
execute__Q221NrvRailMoveNormalLift25RailMoveNormalLiftNrvMoveCFP5Spine,802E9760,8,false
__ct__11RailMoveObjFPCc,802E9770,54,false
__ct__11RailMoveObjFPCcPCc,802E97D0,54,false
init__11RailMoveObjFRC12JMapInfoIter,802E9830,260,false
setNerveMove__11RailMoveObjFv,802E9A90,8,false
getSoundCalcPos__11RailMoveObjFv,802E9AA0,8,false
startClipped__11RailMoveObjFv,802E9AB0,44,false
endClipped__11RailMoveObjFv,802E9B00,68,false
initCaseUseSwitchB__11RailMoveObjFRC19MapObjActorInitInfo,802E9B70,38,false
initDemoAction__11RailMoveObjFv,802E9BB0,5C,false
initCaseNoUseSwitchB__11RailMoveObjFRC19MapObjActorInitInfo,802E9C10,4,false
startMoveInner__11RailMoveObjFv,802E9C20,5C,false
move__11RailMoveObjFv,802E9C80,40,false
doAtEndPoint__11RailMoveObjFv,802E9CC0,6C,false
endMove__11RailMoveObjFv,802E9D30,30,false
setNerveWait__11RailMoveObjFv,802E9D60,8,false
receiveOtherMsg__11RailMoveObjFUlP9HitSensorP9HitSensor,802E9D70,74,false
exeWait__11RailMoveObjFv,802E9DF0,B4,false
tryStartMove__11RailMoveObjFv,802E9EB0,28,false
exeMove__11RailMoveObjFv,802E9EE0,EC,false
init__16RailMoveObjPressFRC12JMapInfoIter,802E9FD0,38,false
tryStartMove__24RailMoveObjSwitchWarpEndFv,802EA010,88,false
startMoveInner__24RailMoveObjSwitchWarpEndFv,802EA0A0,74,false
move__24RailMoveObjSwitchWarpEndFv,802EA120,8C,false
doAtEndPoint__24RailMoveObjSwitchWarpEndFv,802EA1B0,40,false
doAtEndPoint__21RailMoveObjBreakAtEndFv,802EA1F0,6C,false
__ct__22RailMoveObjShakeCameraFPCc,802EA260,3C,false
doAtEndPoint__22RailMoveObjShakeCameraFv,802EA2A0,7C,false
connectToScene__19RailMoveIndirectObjFRC19MapObjActorInitInfo,802EA320,4,false
__ct__28RailMoveWithIndirectModelObjFPCc,802EA330,44,false
init__28RailMoveWithIndirectModelObjFRC12JMapInfoIter,802EA380,50,false
init__23RailMoveObjSwitchShadowFRC12JMapInfoIter,802EA3D0,38,false
initCaseUseSwitchA__23RailMoveObjSwitchShadowFRC19MapObjActorInitInfo,802EA410,50,false
startOnShadow__23RailMoveObjSwitchShadowFv,802EA460,8,false
init__15RailDemoMoveObjFRC12JMapInfoIter,802EA470,74,false
tryStartMove__15RailDemoMoveObjFv,802EA4F0,50,false
move__15RailDemoMoveObjFv,802EA550,8,false
endMove__15RailDemoMoveObjFv,802EA560,4C,false
__ct__20RailAndRotateMoveObjFPCc,802EA5B0,3C,false
init__20RailAndRotateMoveObjFRC12JMapInfoIter,802EA5F0,4,false
__ct__17RailRotateMoveObjFPCc,802EA610,3C,false
receiveOtherMsg__17RailRotateMoveObjFUlP9HitSensorP9HitSensor,802EA660,58,false
initCaseUseSwitchB__17RailRotateMoveObjFRC19MapObjActorInitInfo,802EA6C0,68,false
sub_802EA730,802EA730,80,false
sub_802EA7B0,802EA7B0,88,false
setupInitInfo__17RailSeesawMoveObjFRC12JMapInfoIterP19MapObjActorInitInfo,802EA840,10,false
__ct__21RailMoveDemoActionObjFPCc,802EA850,3C,false
initDemoAction__21RailMoveDemoActionObjFv,802EA890,48,false
exeDemoMove__11RailMoveObjFv,802EA8E0,7C,false
__ct__22RailMoveShadowDropYObjFPCc,802EA960,4C,false
init__22RailMoveShadowDropYObjFRC12JMapInfoIter,802EA9B0,5C,false
control__22RailMoveShadowDropYObjFv,802EAA10,50,false
startMoveInner__26RailMoveWithReverseAnimObjFv,802EAA60,9C,false
doAtEndPoint__26RailMoveWithReverseAnimObjFv,802EAB00,A8,false
__ct__22RailMoveLavaProjmapObjFPCc,802EABB0,54,false
initAfterPlacement__22RailMoveLavaProjmapObjFv,802EAC10,130,false
__cl__Q22MR73FunctorV0M_P23RailMoveObjSwitchShadow_M23RailMoveObjSwitchShadowFPCvPv_v_CFv,802EAD50,30,false
clone__Q22MR73FunctorV0M_P23RailMoveObjSwitchShadow_M23RailMoveObjSwitchShadowFPCvPv_v_CFP7JKRHeap,802EAD80,68,false
__dt__16RailMoveObjPressFv,802EADF0,5C,false
__dt__24RailMoveObjSwitchWarpEndFv,802EAE50,5C,false
__dt__21RailMoveObjBreakAtEndFv,802EAEB0,5C,false
__dt__22RailMoveObjShakeCameraFv,802EAF10,5C,false
__dt__19RailMoveIndirectObjFv,802EAF70,5C,false
__dt__28RailMoveWithIndirectModelObjFv,802EAFD0,5C,false
__dt__23RailMoveObjSwitchShadowFv,802EB030,5C,false
__dt__15RailDemoMoveObjFv,802EB090,5C,false
__dt__20RailAndRotateMoveObjFv,802EB0F0,5C,false
__dt__17RailRotateMoveObjFv,802EB150,5C,false
__dt__17RailSeesawMoveObjFv,802EB1B0,5C,false
__dt__21RailMoveDemoActionObjFv,802EB210,5C,false
__dt__22RailMoveShadowDropYObjFv,802EB270,5C,false
__dt__26RailMoveWithReverseAnimObjFv,802EB2D0,5C,false
__dt__22RailMoveLavaProjmapObjFv,802EB330,5C,false
__sinit__RailMoveObj_cpp,802EB390,44,false
__ct__Q214NrvRailMoveObj12HostTypeWaitFv,802EB3E0,10,false
__ct__Q214NrvRailMoveObj23HostTypeWaitForPlayerOnFv,802EB3F0,10,false
__ct__Q214NrvRailMoveObj12HostTypeMoveFv,802EB400,10,false
__ct__Q214NrvRailMoveObj12HostTypeDoneFv,802EB410,10,false
__ct__Q214NrvRailMoveObj27RailMoveObjHostTypeDemoMoveFv,802EB420,10,false
execute__Q214NrvRailMoveObj27RailMoveObjHostTypeDemoMoveCFP5Spine,802EB430,8,false
execute__Q214NrvRailMoveObj12HostTypeDoneCFP5Spine,802EB440,8,false
execute__Q214NrvRailMoveObj12HostTypeMoveCFP5Spine,802EB450,8,false
execute__Q214NrvRailMoveObj23HostTypeWaitForPlayerOnCFP5Spine,802EB460,8,false
execute__Q214NrvRailMoveObj12HostTypeWaitCFP5Spine,802EB470,8,false
__ct__20RailMoveObjGeneratorFPCc,802EB480,54,false
init__20RailMoveObjGeneratorFRC12JMapInfoIter,802EB4E0,C8,false
kill__20RailMoveObjGeneratorFv,802EB5D0,84,false
sub_802EB660,802EB660,94,false
sub_802EB700,802EB700,54,false
sub_802EB770,802EB770,74,false
initRailMoveObjs__23KoopaJrLv2LiftGeneratorFRC12JMapInfoIter,802EB7F0,DC,false
__dt__20RailMoveObjGeneratorFv,802EB8D0,5C,false
__dt__23KoopaJrLv2LiftGeneratorFv,802EB930,58,false
__sinit__RailMoveObjGenerator_cpp,802EB990,3C,false
sub_802EB9D0,802EB9D0,10,false
sub_802EB9E0,802EB9E0,10,false
sub_802EB9F0,802EB9F0,10,false
sub_802EBA00,802EBA00,10,false
sub_802EBA10,802EBA10,74,false
sub_802EBA90,802EBA90,8,false
execute__Q214NrvTypicalDoor12HostTypeOpenCFP5Spine_9,802EBAA0,8,false
sub_802EBAB0,802EBAB0,8,false
__ct__19CollapseRailMoveObjFPCc,802EBAC0,3C,false
init__19CollapseRailMoveObjFRC12JMapInfoIter,802EBB00,104,false
